word,semantic_score,count_complete,count_aufklaerung,count_kunstepoche,rel_count_complete,rel_count_aufklaerung,rel_count_kunstepoche,zeta_score
ordnung,0.04,858,682.0,176.0,0.0003290345367381,0.000364844601343,0.0002383725654847,0.0
angegeben,0.03,23,13.0,10.0,8.820273129344703e-06,6.95451586137831e-06,1.3543895766178185e-05,0.0944444444444444
überladen,0.07,38,30.0,8.0,1.4572625170221684e-05,1.604888275702687e-05,1.0835116612942547e-05,-0.222222222222222
elefant,0.11,47,44.0,3.0,1.802403639474787e-05,2.3538361376972743e-05,4.063168729853455e-06,-0.172222222222222
leseweln,0.09,15,14.0,1.0,5.7523520408769805e-06,7.489478619945873e-06,1.3543895766178184e-06,0.0333333333333333
nötigster,0.02,16,13.0,3.0,6.135842176935446e-06,6.95451586137831e-06,4.063168729853455e-06,-0.205555555555556
tanzes,0.09,11,6.0,5.0,4.218391496643119e-06,3.209776551405374e-06,6.771947883089091e-06,0.0333333333333333
herzoge,0.13,47,22.0,25.0,1.802403639474787e-05,1.1769180688486372e-05,3.385973941544546e-05,-0.0666666666666667
galant,0.07,95,80.0,15.0,3.643156292555421e-05,4.2797020685404985e-05,2.0315843649267275e-05,-0.327777777777778
ausbruch,0.04,109,78.0,31.0,4.180042483037272e-05,4.172709516826986e-05,4.198607687515237e-05,0.15
speck,0.11,27,5.0,22.0,1.0354233673578564e-05,2.674813792837812e-06,2.9796570685592005e-05,0.0333333333333333
verschanzung,0.03,15,7.0,8.0,5.7523520408769805e-06,3.744739309972936e-06,1.0835116612942547e-05,0.144444444444444
vorausgehen,0.02,22,17.0,5.0,8.436782993286238e-06,9.09436689564856e-06,6.771947883089091e-06,0.105555555555556
erschuf,0.03,11,10.0,1.0,4.218391496643119e-06,5.349627585675623e-06,1.3543895766178184e-06,-0.0333333333333334
unangenehm,0.09,276,214.0,62.0,0.0001058432775521,0.0001144820303334,8.397215375030474e-05,-0.0833333333333334
fähndrich,0.02,14,9.0,5.0,5.368861904818515e-06,4.8146648271080605e-06,6.771947883089091e-06,0.0055555555555555
mondenschein,0.04,13,11.0,2.0,4.98537176876005e-06,5.884590344243186e-06,2.708779153235637e-06,-0.0611111111111111
subaltern,0.05,15,15.0,0.0,5.7523520408769805e-06,8.024441378513435e-06,0.0,-0.316666666666667
ankunft,0.06,701,551.0,150.0,0.0002688265853769,0.0002947644799707,0.0002031584364926,-0.0277777777777779
pilz,0.15,14,13.0,1.0,5.368861904818515e-06,6.95451586137831e-06,1.3543895766178184e-06,-0.127777777777778
geschworen,0.05,124,107.0,17.0,4.7552776871249705e-05,5.724101516672917e-05,2.302462280250291e-05,-0.133333333333333
gottselig,0.09,14,11.0,3.0,5.368861904818515e-06,5.884590344243186e-06,4.063168729853455e-06,-0.194444444444444
innig,0.03,599,365.0,234.0,0.000229710591499,0.0001952614068771,0.0003169271609285,0.0666666666666667
wollü,0.1,19,19.0,0.0,7.286312585110842e-06,1.0164292412783684e-05,0.0,-0.183333333333333
schrecken,0.08,872,663.0,209.0,0.0003344033986429,0.0003546803089302,0.0002830674215131,0.0
stühlen,0.13,55,33.0,22.0,2.10919574832156e-05,1.7653771032729557e-05,2.9796570685592005e-05,0.144444444444444
überdem,0.02,27,16.0,11.0,1.0354233673578564e-05,8.559404137080997e-06,1.4898285342796002e-05,-0.122222222222222
verzögerung,0.11,29,22.0,7.0,1.1121213945695496e-05,1.1769180688486372e-05,9.480727036324728e-06,-0.0666666666666667
denkmal,0.06,106,81.0,25.0,4.064995442219733e-05,4.333198344397255e-05,3.385973941544546e-05,-0.105555555555556
totschlagen,0.04,15,13.0,2.0,5.7523520408769805e-06,6.95451586137831e-06,2.708779153235637e-06,-0.0166666666666667
gedrung,0.0,24,9.0,15.0,9.203763265403168e-06,4.8146648271080605e-06,2.0315843649267275e-05,0.0388888888888889
unverschämtheit,0.02,80,70.0,10.0,3.067921088467723e-05,3.7447393099729365e-05,1.3543895766178185e-05,-0.205555555555555
niedersetzen,0.01,69,51.0,18.0,2.6460819388034112e-05,2.728310068694568e-05,2.437901237912073e-05,-0.0833333333333332
listig,0.11,107,88.0,19.0,4.103344455825579e-05,4.7076722753945486e-05,2.573340195573855e-05,-0.122222222222222
pechschwarz,0.08,25,20.0,5.0,9.587253401461637e-06,1.0699255171351246e-05,6.771947883089091e-06,-0.205555555555556
angewöhnen,0.06,50,43.0,7.0,1.917450680292327e-05,2.300339861840518e-05,9.480727036324728e-06,-0.344444444444444
weggeräumt,0.06,11,5.0,6.0,4.218391496643119e-06,2.674813792837812e-06,8.12633745970691e-06,0.0333333333333333
höfen,0.07,38,32.0,6.0,1.4572625170221684e-05,1.7118808274161995e-05,8.12633745970691e-06,-0.105555555555556
trippelen,0.03,13,4.0,9.0,4.98537176876005e-06,2.1398510342702493e-06,1.2189506189560363e-05,0.222222222222222
göttergestalt,0.1,11,9.0,2.0,4.218391496643119e-06,4.8146648271080605e-06,2.708779153235637e-06,0.1
zurücklassung,0.06,11,5.0,6.0,4.218391496643119e-06,2.674813792837812e-06,8.12633745970691e-06,-0.211111111111111
nochmalig,0.03,25,21.0,4.0,9.587253401461637e-06,1.1234217929918807e-05,5.417558306471274e-06,-0.233333333333333
pestilenz,0.06,13,12.0,1.0,4.98537176876005e-06,6.419553102810748e-06,1.3543895766178184e-06,-0.155555555555556
arge,0.04,12,6.0,6.0,4.601881632701584e-06,3.209776551405374e-06,8.12633745970691e-06,0.0611111111111111
geschähe,0.03,41,32.0,9.0,1.572309557839708e-05,1.7118808274161995e-05,1.2189506189560363e-05,-0.0333333333333334
vormundschaft,0.1,23,18.0,5.0,8.820273129344703e-06,9.62932965421612e-06,6.771947883089091e-06,-0.0555555555555555
tenor,0.14,29,9.0,20.0,1.1121213945695496e-05,4.8146648271080605e-06,2.708779153235637e-05,0.227777777777778
gelehrt,0.13,989,876.0,113.0,0.0003792717445618,0.0004686273765051,0.0001530460221578,-0.0277777777777779
einbrechend,0.1,40,26.0,14.0,1.5339605442338615e-05,1.390903172275662e-05,1.8961454072649456e-05,0.0444444444444444
höflinge,0.03,37,34.0,3.0,1.418913503416322e-05,1.818873379129712e-05,4.063168729853455e-06,-0.311111111111111
besuch,0.03,605,457.0,148.0,0.0002320115323153,0.0002444779806653,0.0002004496573394,0.0
bezaubert,0.02,60,55.0,5.0,2.300940816350792e-05,2.942295172121593e-05,6.771947883089091e-06,-0.466666666666667
pfund,0.16,121,115.0,6.0,4.640230646307431e-05,6.152071723526966e-05,8.12633745970691e-06,-0.3
undeutlich,0.03,22,9.0,13.0,8.436782993286238e-06,4.8146648271080605e-06,1.760706449603164e-05,0.0222222222222222
zins,0.24,62,53.0,9.0,2.377638843562485e-05,2.8353026204080804e-05,1.2189506189560363e-05,0.0777777777777778
töchtern,0.09,84,75.0,9.0,3.221317142891109e-05,4.012220689256717e-05,1.2189506189560363e-05,-0.122222222222222
verlauten,0.05,31,28.0,3.0,1.1888194217812426e-05,1.4978957239891746e-05,4.063168729853455e-06,-0.35
rendezvous,0.06,13,11.0,2.0,4.98537176876005e-06,5.884590344243186e-06,2.708779153235637e-06,0.144444444444444
mitglied,0.21,287,242.0,45.0,0.0001100616690487,0.0001294609875733,6.094753094780183e-05,0.0611111111111111
entfallen,0.09,63,48.0,15.0,2.415987857168332e-05,2.567821241124299e-05,2.0315843649267275e-05,0.05
schauderen,0.0,126,86.0,40.0,4.831975714336664e-05,4.600679723681036e-05,5.417558306471273e-05,0.205555555555556
strophe,0.2,66,30.0,36.0,2.531034897985872e-05,1.604888275702687e-05,4.875802475824146e-05,-0.0444444444444444
belohnunge,0.13,14,13.0,1.0,5.368861904818515e-06,6.95451586137831e-06,1.3543895766178184e-06,-0.116666666666667
schnaps,0.12,23,19.0,4.0,8.820273129344703e-06,1.0164292412783684e-05,5.417558306471274e-06,0.0888888888888889
niedergesenkt,0.04,13,9.0,4.0,4.98537176876005e-06,4.8146648271080605e-06,5.417558306471274e-06,0.211111111111111
verbringen,0.01,34,26.0,8.0,1.3038664625987823e-05,1.390903172275662e-05,1.0835116612942547e-05,0.177777777777778
kelch,0.11,62,31.0,31.0,2.377638843562485e-05,1.6583845515594432e-05,4.198607687515237e-05,0.144444444444444
beruhigung,0.03,143,107.0,36.0,5.483908945636055e-05,5.724101516672917e-05,4.875802475824146e-05,-0.0333333333333333
zweijährig,0.07,19,15.0,4.0,7.286312585110842e-06,8.024441378513435e-06,5.417558306471274e-06,-0.122222222222222
bestimmter,0.03,12,8.0,4.0,4.601881632701584e-06,4.279702068540499e-06,5.417558306471274e-06,0.155555555555556
verbessert,0.07,38,35.0,3.0,1.4572625170221684e-05,1.8723696549864683e-05,4.063168729853455e-06,-0.427777777777778
neglig,0.08,17,10.0,7.0,6.519332312993912e-06,5.349627585675623e-06,9.480727036324728e-06,0.105555555555556
körner,0.1,27,22.0,5.0,1.0354233673578564e-05,1.1769180688486372e-05,6.771947883089091e-06,-0.405555555555556
abscheulichkeit,0.07,29,25.0,4.0,1.1121213945695496e-05,1.3374068964189058e-05,5.417558306471274e-06,-0.177777777777778
frau,0.05,7562,5652.0,1910.0,0.0028999524088741,0.0030236095114238,0.00258688409134,0.0
mysteri,0.13,138,124.0,14.0,5.2921638776068224e-05,6.633538206237773e-05,1.8961454072649456e-05,0.422222222222222
verkleidung,0.02,57,39.0,18.0,2.1858937755332526e-05,2.086354758413493e-05,2.437901237912073e-05,-0.0055555555555555
herzblut,0.08,20,6.0,14.0,7.669802721169307e-06,3.209776551405374e-06,1.8961454072649456e-05,0.305555555555556
offen,0.01,746,510.0,236.0,0.0002860836414996,0.0002728310068694,0.0003196359400818,0.0
erlauben,0.02,1348,1033.0,315.0,0.0005169447034068,0.0005526165296002,0.0004266327166346,0.0
erwählt,0.08,37,31.0,6.0,1.418913503416322e-05,1.6583845515594432e-05,8.12633745970691e-06,0.0
gastfrei,0.01,24,19.0,5.0,9.203763265403168e-06,1.0164292412783684e-05,6.771947883089091e-06,0.0555555555555556
vater,0.13,7050,5288.0,1762.0,0.0027036054592121,0.0028288830673052,0.0023864344340005,0.0
ohrfeige,0.07,26,15.0,11.0,9.9707435375201e-06,8.024441378513435e-06,1.4898285342796002e-05,-0.138888888888889
hochheilig,0.37,14,5.0,9.0,5.368861904818515e-06,2.674813792837812e-06,1.2189506189560363e-05,0.0055555555555555
feierlichst,0.03,11,10.0,1.0,4.218391496643119e-06,5.349627585675623e-06,1.3543895766178184e-06,-0.194444444444444
verstünde,0.05,27,23.0,4.0,1.0354233673578564e-05,1.2304143447053933e-05,5.417558306471274e-06,-0.227777777777778
ausländisch,0.1,97,76.0,21.0,3.719854319767114e-05,4.0657169651134734e-05,2.8442181108974185e-05,-0.0166666666666666
trauung,0.05,85,54.0,31.0,3.259666156496956e-05,2.888798896264837e-05,4.198607687515237e-05,0.2
wahrzeichen,0.06,17,9.0,8.0,6.519332312993912e-06,4.8146648271080605e-06,1.0835116612942547e-05,-0.166666666666667
absolvieren,0.06,21,18.0,3.0,8.053292857227773e-06,9.62932965421612e-06,4.063168729853455e-06,-0.0444444444444445
pöbelhaft,0.03,14,12.0,2.0,5.368861904818515e-06,6.419553102810748e-06,2.708779153235637e-06,-0.0444444444444445
zertreten,0.07,43,29.0,14.0,1.649007585051401e-05,1.5513919998459307e-05,1.8961454072649456e-05,0.25
beschämen,0.0,53,44.0,9.0,2.0324977211098666e-05,2.3538361376972743e-05,1.2189506189560363e-05,-0.0333333333333334
prügeln,0.19,97,59.0,38.0,3.719854319767114e-05,3.1562802755486176e-05,5.14668039114771e-05,0.0111111111111111
liebesgöttin,0.03,23,21.0,2.0,8.820273129344703e-06,1.1234217929918807e-05,2.708779153235637e-06,-0.0055555555555555
gruft,0.06,57,43.0,14.0,2.1858937755332526e-05,2.300339861840518e-05,1.8961454072649456e-05,-0.0333333333333334
ruhig,0.04,763,525.0,238.0,0.0002926029738126,0.0002808554482479,0.000322344719235,0.0
beschützerin,0.04,41,38.0,3.0,1.572309557839708e-05,2.0328584825567367e-05,4.063168729853455e-06,0.0833333333333334
erschlagen,0.09,126,74.0,52.0,4.831975714336664e-05,3.958724413399961e-05,7.042825798412656e-05,-0.122222222222222
blättern,0.05,120,81.0,39.0,4.601881632701584e-05,4.333198344397255e-05,5.282119348809492e-05,0.0333333333333334
blendend,0.11,150,100.0,50.0,5.752352040876981e-05,5.349627585675623e-05,6.771947883089092e-05,0.0722222222222223
aufhelfen,0.05,36,34.0,2.0,1.3805644898104754e-05,1.818873379129712e-05,2.708779153235637e-06,-0.0888888888888889
pfand,0.05,60,48.0,12.0,2.300940816350792e-05,2.567821241124299e-05,1.625267491941382e-05,0.416666666666667
gehalte,0.01,13,11.0,2.0,4.98537176876005e-06,5.884590344243186e-06,2.708779153235637e-06,0.0222222222222222
geheimnisses,0.08,65,42.0,23.0,2.4926858843800248e-05,2.246843585983761e-05,3.115096026220982e-05,0.05
eifersucht,0.05,327,241.0,86.0,0.0001254012744911,0.0001289260248147,0.0001164775035891,-0.0833333333333334
kinderspiel,0.04,25,14.0,11.0,9.587253401461637e-06,7.489478619945873e-06,1.4898285342796002e-05,0.0944444444444444
sterbliche,0.01,166,146.0,20.0,6.365936258570526e-05,7.810456275086409e-05,2.708779153235637e-05,-0.161111111111111
kristall,0.06,49,26.0,23.0,1.8791016666864805e-05,1.390903172275662e-05,3.115096026220982e-05,0.183333333333333
löffel,0.13,78,52.0,26.0,2.99122306125603e-05,2.781806344551324e-05,3.521412899206328e-05,0.0388888888888889
pranger,0.09,13,9.0,4.0,4.98537176876005e-06,4.8146648271080605e-06,5.417558306471274e-06,-0.0722222222222222
meisterstück,0.07,104,73.0,31.0,3.98829741500804e-05,3.9052281375432046e-05,4.198607687515237e-05,-0.188888888888889
kredit,0.1,103,97.0,6.0,3.949948401402193e-05,5.189138758105354e-05,8.12633745970691e-06,-0.122222222222222
huld,0.07,43,25.0,18.0,1.649007585051401e-05,1.3374068964189058e-05,2.437901237912073e-05,0.0722222222222222
motiv,0.07,39,21.0,18.0,1.495611530628015e-05,1.1234217929918807e-05,2.437901237912073e-05,0.516666666666667
argwohn,0.12,30,26.0,4.0,1.150470408175396e-05,1.390903172275662e-05,5.417558306471274e-06,0.0277777777777778
taufe,0.12,66,38.0,28.0,2.531034897985872e-05,2.0328584825567367e-05,3.792290814529891e-05,0.0888888888888889
betrüger,0.06,89,82.0,7.0,3.413062210920342e-05,4.386694620254011e-05,9.480727036324728e-06,0.0222222222222222
bürgen,0.02,25,18.0,7.0,9.587253401461637e-06,9.62932965421612e-06,9.480727036324728e-06,0.327777777777778
dürstend,0.04,14,6.0,8.0,5.368861904818515e-06,3.209776551405374e-06,1.0835116612942547e-05,0.183333333333333
seitenzimmer,0.03,12,9.0,3.0,4.601881632701584e-06,4.8146648271080605e-06,4.063168729853455e-06,0.0333333333333333
abwägen,0.06,20,16.0,4.0,7.669802721169307e-06,8.559404137080997e-06,5.417558306471274e-06,0.161111111111111
erniedrigung,0.05,55,42.0,13.0,2.10919574832156e-05,2.246843585983761e-05,1.760706449603164e-05,-0.0444444444444444
errat,0.07,18,14.0,4.0,6.902822449052377e-06,7.489478619945873e-06,5.417558306471274e-06,0.238888888888889
anschläge,0.02,17,17.0,0.0,6.519332312993912e-06,9.09436689564856e-06,0.0,-0.555555555555555
wälder,0.2,232,112.0,120.0,8.896971156556397e-05,5.991582895956698e-05,0.0001625267491941,-0.0444444444444444
unmenschlichkeit,0.05,19,16.0,3.0,7.286312585110842e-06,8.559404137080997e-06,4.063168729853455e-06,-0.25
beförderen,0.03,14,13.0,1.0,5.368861904818515e-06,6.95451586137831e-06,1.3543895766178184e-06,-0.3
vorläufer,0.12,15,15.0,0.0,5.7523520408769805e-06,8.024441378513435e-06,0.0,0.0333333333333333
fluchen,0.13,155,114.0,41.0,5.9440971089062136e-05,6.09857544767021e-05,5.552997264133055e-05,0.0888888888888889
bewegend,0.09,19,15.0,4.0,7.286312585110842e-06,8.024441378513435e-06,5.417558306471274e-06,-0.0833333333333333
bestechung,0.07,20,18.0,2.0,7.669802721169307e-06,9.62932965421612e-06,2.708779153235637e-06,-0.0722222222222222
härteste,0.03,13,10.0,3.0,4.98537176876005e-06,5.349627585675623e-06,4.063168729853455e-06,-0.1
fläschchen,0.15,42,33.0,9.0,1.6106585714455545e-05,1.7653771032729557e-05,1.2189506189560363e-05,0.183333333333333
aufsparen,0.03,21,13.0,8.0,8.053292857227773e-06,6.95451586137831e-06,1.0835116612942547e-05,0.188888888888889
erzähler,0.04,12,9.0,3.0,4.601881632701584e-06,4.8146648271080605e-06,4.063168729853455e-06,-0.0722222222222222
entwürfer,0.03,12,10.0,2.0,4.601881632701584e-06,5.349627585675623e-06,2.708779153235637e-06,-0.0611111111111111
rapport,0.07,27,16.0,11.0,1.0354233673578564e-05,8.559404137080997e-06,1.4898285342796002e-05,0.0777777777777778
überraschend,0.02,53,32.0,21.0,2.0324977211098666e-05,1.7118808274161995e-05,2.8442181108974185e-05,0.222222222222222
fortgangen,0.07,38,24.0,14.0,1.4572625170221684e-05,1.2839106205621495e-05,1.8961454072649456e-05,-0.0888888888888889
griff,0.13,65,43.0,22.0,2.4926858843800248e-05,2.300339861840518e-05,2.9796570685592005e-05,0.0
einemmal,0.02,30,19.0,11.0,1.150470408175396e-05,1.0164292412783684e-05,1.4898285342796002e-05,0.216666666666667
eingeladen,0.14,15,10.0,5.0,5.7523520408769805e-06,5.349627585675623e-06,6.771947883089091e-06,0.0222222222222222
praktizieren,0.04,20,18.0,2.0,7.669802721169307e-06,9.62932965421612e-06,2.708779153235637e-06,0.0333333333333333
sykophant,0.14,57,57.0,0.0,2.1858937755332526e-05,3.049287723835105e-05,0.0,-0.0388888888888889
bedenklichkeiten,0.04,21,17.0,4.0,8.053292857227773e-06,9.09436689564856e-06,5.417558306471274e-06,-0.15
unterhandlung,0.05,40,36.0,4.0,1.5339605442338615e-05,1.925865930843224e-05,5.417558306471274e-06,-0.277777777777778
entschluss,0.05,117,95.0,22.0,4.486834591884045e-05,5.082146206391842e-05,2.9796570685592005e-05,-0.0555555555555554
vorurteil,0.13,356,329.0,27.0,0.0001365224884368,0.0001760027475687,3.65685185686811e-05,-0.0833333333333334
reitend,0.02,27,21.0,6.0,1.0354233673578564e-05,1.1234217929918807e-05,8.12633745970691e-06,0.216666666666667
hinrissen,0.06,113,80.0,33.0,4.333438537460658e-05,4.2797020685404985e-05,4.469485602838801e-05,0.0444444444444446
nack,0.08,54,30.0,24.0,2.070846734715713e-05,1.604888275702687e-05,3.250534983882764e-05,0.211111111111111
dichten,0.09,128,55.0,73.0,4.9086737415483566e-05,2.942295172121593e-05,9.887043909310074e-05,0.122222222222222
kastanie,0.08,15,13.0,2.0,5.7523520408769805e-06,6.95451586137831e-06,2.708779153235637e-06,-0.1
bissen,0.13,29,24.0,5.0,1.1121213945695496e-05,1.2839106205621495e-05,6.771947883089091e-06,-0.105555555555556
ungeschicklichkeit,0.03,44,20.0,24.0,1.6873565986572475e-05,1.0699255171351246e-05,3.250534983882764e-05,0.177777777777778
verstörend,0.07,17,0.0,17.0,6.519332312993912e-06,0.0,2.302462280250291e-05,0.111111111111111
rings,0.04,15,10.0,5.0,5.7523520408769805e-06,5.349627585675623e-06,6.771947883089091e-06,0.0777777777777778
belobt,0.08,12,11.0,1.0,4.601881632701584e-06,5.884590344243186e-06,1.3543895766178184e-06,-0.0444444444444445
eben,0.11,28,23.0,5.0,1.073772380963703e-05,1.2304143447053933e-05,6.771947883089091e-06,0.122222222222222
verschwunden,0.04,34,21.0,13.0,1.3038664625987823e-05,1.1234217929918807e-05,1.760706449603164e-05,0.355555555555556
verhaßt,0.0,125,98.0,27.0,4.793626700730817e-05,5.242635033962111e-05,3.65685185686811e-05,-0.0611111111111111
hanf,0.09,13,13.0,0.0,4.98537176876005e-06,6.95451586137831e-06,0.0,-0.0888888888888889
verarmt,0.02,17,15.0,2.0,6.519332312993912e-06,8.024441378513435e-06,2.708779153235637e-06,-0.0166666666666667
sprichwort,0.1,71,49.0,22.0,2.7227799660151043e-05,2.621317516981056e-05,2.9796570685592005e-05,0.05
müßiggange,0.11,21,19.0,2.0,8.053292857227773e-06,1.0164292412783684e-05,2.708779153235637e-06,-0.205555555555556
bedürfnisse,0.09,303,257.0,46.0,0.0001161975112257,0.0001374854289518,6.230192052441964e-05,-0.111111111111111
tödlich,0.02,118,94.0,24.0,4.5251836054898914e-05,5.0286499305350855e-05,3.250534983882764e-05,-0.0722222222222221
beehren,0.02,53,45.0,8.0,2.0324977211098666e-05,2.4073324135540302e-05,1.0835116612942547e-05,-0.288888888888889
schreckbild,0.02,19,12.0,7.0,7.286312585110842e-06,6.419553102810748e-06,9.480727036324728e-06,0.2
mumie,0.09,13,12.0,1.0,4.98537176876005e-06,6.419553102810748e-06,1.3543895766178184e-06,-0.0055555555555555
schmeichelhafte,0.04,11,11.0,0.0,4.218391496643119e-06,5.884590344243186e-06,0.0,-0.0888888888888889
bewillkommung,0.01,13,11.0,2.0,4.98537176876005e-06,5.884590344243186e-06,2.708779153235637e-06,-0.194444444444444
billigen,0.04,175,153.0,22.0,6.711077381023144e-05,8.184930206083703e-05,2.9796570685592005e-05,-0.0444444444444444
material,0.07,11,5.0,6.0,4.218391496643119e-06,2.674813792837812e-06,8.12633745970691e-06,0.127777777777778
wang,0.2,573,330.0,243.0,0.0002197398479615,0.0001765377103272,0.0003291166671181,-0.138888888888889
gelänge,0.01,12,10.0,2.0,4.601881632701584e-06,5.349627585675623e-06,2.708779153235637e-06,-0.0055555555555555
begreif,0.04,12,12.0,0.0,4.601881632701584e-06,6.419553102810748e-06,0.0,0.25
helle,0.04,93,48.0,45.0,3.566458265343728e-05,2.567821241124299e-05,6.094753094780183e-05,-0.0388888888888889
bedenken,0.03,901,742.0,159.0,0.0003455246125886,0.0003969423668571,0.0002153479426822,0.0
andeuten,0.02,106,65.0,41.0,4.064995442219733e-05,3.477257930689155e-05,5.552997264133055e-05,0.122222222222222
öffnungen,0.08,18,13.0,5.0,6.902822449052377e-06,6.95451586137831e-06,6.771947883089091e-06,-0.138888888888889
nische,0.12,12,7.0,5.0,4.601881632701584e-06,3.744739309972936e-06,6.771947883089091e-06,0.0722222222222222
hauptsache,0.01,95,77.0,18.0,3.643156292555421e-05,4.11921324097023e-05,2.437901237912073e-05,0.0166666666666667
felsen,0.15,267,187.0,80.0,0.0001023918663276,0.0001000380358521,0.0001083511661294,-0.183333333333333
metapher,0.17,32,30.0,2.0,1.2271684353870891e-05,1.604888275702687e-05,2.708779153235637e-06,-0.0444444444444445
zufluchtsort,0.05,20,17.0,3.0,7.669802721169307e-06,9.09436689564856e-06,4.063168729853455e-06,-0.205555555555556
holz,0.07,184,138.0,46.0,7.056218503475762e-05,7.38248606823236e-05,6.230192052441964e-05,-0.0611111111111111
nehmen,0.03,5623,4281.0,1342.0,0.0021563650350567,0.0022901755694277,0.0018175908118211,0.0
tapet,0.1,37,25.0,12.0,1.418913503416322e-05,1.3374068964189058e-05,1.625267491941382e-05,-0.0888888888888889
ungebildet,0.02,38,31.0,7.0,1.4572625170221684e-05,1.6583845515594432e-05,9.480727036324728e-06,0.383333333333333
göttlichst,0.06,12,8.0,4.0,4.601881632701584e-06,4.279702068540499e-06,5.417558306471274e-06,0.116666666666667
apokalyptisch,0.07,11,11.0,0.0,4.218391496643119e-06,5.884590344243186e-06,0.0,-0.144444444444444
konsistorialrat,0.08,12,12.0,0.0,4.601881632701584e-06,6.419553102810748e-06,0.0,-0.0222222222222222
schlusse,0.03,12,6.0,6.0,4.601881632701584e-06,3.209776551405374e-06,8.12633745970691e-06,0.0611111111111111
botschaft,0.06,126,68.0,58.0,4.831975714336664e-05,3.637746758259424e-05,7.855459544383346e-05,0.111111111111111
laube,0.14,354,250.0,104.0,0.0001357555081646,0.0001337406896418,0.0001408565159682,0.0888888888888889
flicken,0.04,28,18.0,10.0,1.073772380963703e-05,9.62932965421612e-06,1.3543895766178185e-05,-0.0944444444444444
hinreichend,0.05,31,23.0,8.0,1.1888194217812426e-05,1.2304143447053933e-05,1.0835116612942547e-05,0.188888888888889
nachspiel,0.0,16,13.0,3.0,6.135842176935446e-06,6.95451586137831e-06,4.063168729853455e-06,-0.0444444444444445
schlendern,0.03,15,14.0,1.0,5.7523520408769805e-06,7.489478619945873e-06,1.3543895766178184e-06,0.116666666666667
fingen,0.04,21,13.0,8.0,8.053292857227773e-06,6.95451586137831e-06,1.0835116612942547e-05,-0.227777777777778
freigebigkeit,0.01,91,76.0,15.0,3.489760238132035e-05,4.0657169651134734e-05,2.0315843649267275e-05,-0.405555555555556
bejahen,0.13,72,56.0,16.0,2.7611289796209508e-05,2.995791447978349e-05,2.167023322588509e-05,-0.0388888888888889
fährte,0.04,11,9.0,2.0,4.218391496643119e-06,4.8146648271080605e-06,2.708779153235637e-06,0.0222222222222222
semmel,0.1,12,8.0,4.0,4.601881632701584e-06,4.279702068540499e-06,5.417558306471274e-06,0.0333333333333333
liebhabereie,0.02,12,8.0,4.0,4.601881632701584e-06,4.279702068540499e-06,5.417558306471274e-06,0.155555555555556
selbstgenügsamkeit,0.02,16,15.0,1.0,6.135842176935446e-06,8.024441378513435e-06,1.3543895766178184e-06,-0.0722222222222222
meuchelmörder,0.03,24,20.0,4.0,9.203763265403168e-06,1.0699255171351246e-05,5.417558306471274e-06,-0.127777777777778
zeihen,0.05,32,20.0,12.0,1.2271684353870891e-05,1.0699255171351246e-05,1.625267491941382e-05,0.0833333333333334
vermehren,0.0,233,198.0,35.0,8.935320170162243e-05,0.0001059226261963,4.740363518162364e-05,-0.0277777777777779
tone,0.02,545,481.0,64.0,0.0002090021241518,0.0002573170868709,8.668093290354038e-05,0.0388888888888889
fakultät,0.23,29,29.0,0.0,1.1121213945695496e-05,1.5513919998459307e-05,0.0,-0.205555555555556
heterogen,0.02,19,11.0,8.0,7.286312585110842e-06,5.884590344243186e-06,1.0835116612942547e-05,0.116666666666667
wallfahrten,0.02,13,7.0,6.0,4.98537176876005e-06,3.744739309972936e-06,8.12633745970691e-06,0.05
verbannen,0.0,205,161.0,44.0,7.86154778919854e-05,8.612900412937753e-05,5.959314137118401e-05,-0.111111111111111
sauerteig,0.05,13,11.0,2.0,4.98537176876005e-06,5.884590344243186e-06,2.708779153235637e-06,-0.166666666666667
drangsale,0.1,11,7.0,4.0,4.218391496643119e-06,3.744739309972936e-06,5.417558306471274e-06,-0.1
beneidenswürdig,0.04,13,12.0,1.0,4.98537176876005e-06,6.419553102810748e-06,1.3543895766178184e-06,-0.116666666666667
zusatz,0.05,60,49.0,11.0,2.300940816350792e-05,2.621317516981056e-05,1.4898285342796002e-05,-0.394444444444444
hintergrunde,0.07,54,22.0,32.0,2.070846734715713e-05,1.1769180688486372e-05,4.334046645177019e-05,0.383333333333333
sühnen,0.1,11,1.0,10.0,4.218391496643119e-06,5.349627585675623e-07,1.3543895766178185e-05,0.166666666666667
roßkamm,0.14,21,1.0,20.0,8.053292857227773e-06,5.349627585675623e-07,2.708779153235637e-05,-0.0388888888888889
stahl,0.1,96,63.0,33.0,3.681505306161267e-05,3.370265378975643e-05,4.469485602838801e-05,-0.227777777777778
verweint,0.06,26,14.0,12.0,9.9707435375201e-06,7.489478619945873e-06,1.625267491941382e-05,0.322222222222222
werbung,0.07,24,18.0,6.0,9.203763265403168e-06,9.62932965421612e-06,8.12633745970691e-06,0.0777777777777778
verfasser,0.14,311,280.0,31.0,0.0001192654323141,0.0001497895723989,4.198607687515237e-05,-0.116666666666667
ausweg,0.01,99,77.0,22.0,3.796552346978807e-05,4.11921324097023e-05,2.9796570685592005e-05,0.0
tapete,0.15,21,14.0,7.0,8.053292857227773e-06,7.489478619945873e-06,9.480727036324728e-06,-0.177777777777778
