,id,title,author,author_birth_year,period,type,genre,date,file,source,annotation,tokens_cleaned
49,50,Die Laune des Verliebten,Goethe,1749,Aufklaerung,,drama,1768,goethe-die-laune-des-verliebten.xml,https://github.com/dracor-org/gerdracor,,6635
50,51,Der Postzug oder die noblen Passionen,Ayrenhoff,1733,Aufklaerung,Comedy,drama,1769,ayrenhoff-der-postzug.xml,https://github.com/dracor-org/gerdracor,,16618
51,52,Hermanns Schlacht,Klopstock,1724,Aufklaerung,,drama,1769,klopstock-hermanns-schlacht.xml,https://github.com/dracor-org/gerdracor,,26797
52,53,Die Jagd,Weiße,1726,Aufklaerung,,drama,1770,weisse-die-jagd.xml,https://github.com/dracor-org/gerdracor,,24763
53,54,Emilia Galotti,Lessing,1729,Aufklaerung,Tragedy,drama,1772,lessing-emilia-galotti.xml,https://github.com/dracor-org/gerdracor,,24879
54,55,Götz von Berlichingen mit der eisernen Hand,Goethe,1749,Aufklaerung,,drama,1773,goethe-goetz-von-berlichingen-mit-der-eisernen-hand.xml,https://github.com/dracor-org/gerdracor,,33266
55,56,Satyros oder der vergötterte Waldteufel,Goethe,1749,Aufklaerung,,drama,1773,goethe-satyros.xml,https://github.com/dracor-org/gerdracor,,3752
56,57,Alceste,Wieland,1733,Aufklaerung,,drama,1773,wieland-alceste.xml,https://github.com/dracor-org/gerdracor,,7177
57,58,Clavigo,Goethe,1749,Aufklaerung,Tragedy,drama,1774,goethe-clavigo.xml,https://github.com/dracor-org/gerdracor,,15847
58,59,"Götter, Helden und Wieland",Goethe,1749,Aufklaerung,,drama,1774,goethe-goetter-helden-und-wieland.xml,https://github.com/dracor-org/gerdracor,,4199
59,60,Der Besuch um Mitternacht,Leisewitz,1752,Aufklaerung,,drama,1774,leisewitz-der-besuch-um-mitternacht.xml,https://github.com/dracor-org/gerdracor,,576
60,61,Die Pfandung,Leisewitz,1752,Aufklaerung,,drama,1774,leisewitz-die-pfandung.xml,https://github.com/dracor-org/gerdracor,,532
61,62,Der Hofmeister oder Vorteile der Privaterziehung,Lenz,1751,Aufklaerung,Comedy,drama,1774,lenz-der-hofmeister.xml,https://github.com/dracor-org/gerdracor,,27976
62,63,Der neue Menoza oder Geschichte des cumbanischen Prinzen Tandi,Lenz,1751,Aufklaerung,Comedy,drama,1774,lenz-der-neue-menoza.xml,https://github.com/dracor-org/gerdracor,,21196
63,64,Ariadne auf Naxos,Brandes,1735,Aufklaerung,,drama,1775,brandes-ariadne-auf-naxos.xml,https://github.com/dracor-org/gerdracor,,2937
64,65,Erwin und Elmire,Goethe,1749,Aufklaerung,,drama,1775,goethe-erwin-und-elmire.xml,https://github.com/dracor-org/gerdracor,,7278
65,66,Faust [in ursprünglicher Gestalt],Goethe,1749,Aufklaerung,,drama,1775,goethe-faust-in-urspruenglicher-gestalt.xml,https://github.com/dracor-org/gerdracor,,14373
66,67,Der Dorfjahrmarkt,Gotter,1746,Aufklaerung,,drama,1775,gotter-der-dorfjahrmarkt.xml,https://github.com/dracor-org/gerdracor,,13927
67,68,Medea,Gotter,1746,Aufklaerung,,drama,1775,gotter-medea.xml,https://github.com/dracor-org/gerdracor,,2878
68,69,Das leidende Weib,Klinger,1752,Aufklaerung,Tragedy,drama,1775,klinger-das-leidende-weib.xml,https://github.com/dracor-org/gerdracor,,18797
69,70,Die Freunde machen den Philosophen,Lenz,1751,Aufklaerung,Comedy,drama,1775,lenz-die-freunde-machen-den-philosophen.xml,https://github.com/dracor-org/gerdracor,,13810
70,71,Die Reue nach der That,Wagner,1747,Aufklaerung,,drama,1775,wagner-die-reue-nach-der-that.xml,https://github.com/dracor-org/gerdracor,,24170
71,72,Johann Faust,Weidmann,1744,Aufklaerung,,drama,1775,weidmann-johann-faust.xml,https://github.com/dracor-org/gerdracor,,16668
72,73,Eid und Pflicht,Engel,1741,Aufklaerung,Tragedy,drama,1776,engel-eid-und-pflicht.xml,https://github.com/dracor-org/gerdracor,,21004
73,74,Die Mitschuldigen,Goethe,1749,Aufklaerung,Comedy,drama,1776,goethe-die-mitschuldigen.xml,https://github.com/dracor-org/gerdracor,,8909
74,75,Stella,Goethe,1749,Aufklaerung,,drama,1776,goethe-stella.xml,https://github.com/dracor-org/gerdracor,,14050
75,76,Die neue Arria,Klinger,1752,Aufklaerung,,drama,1776,klinger-die-neue-arria.xml,https://github.com/dracor-org/gerdracor,,27597
76,77,Die Zwillinge,Klinger,1752,Aufklaerung,Tragedy,drama,1776,klinger-die-zwillinge.xml,https://github.com/dracor-org/gerdracor,,20828
77,78,Simsone Grisaldo,Klinger,1752,Aufklaerung,,drama,1776,klinger-simsone-grisaldo.xml,https://github.com/dracor-org/gerdracor,,30906
78,79,Julius von Tarent,Leisewitz,1752,Aufklaerung,Tragedy,drama,1776,leisewitz-julius-von-tarent.xml,https://github.com/dracor-org/gerdracor,,19123
79,80,Der Engländer,Lenz,1751,Aufklaerung,,drama,1776,lenz-der-englaender.xml,https://github.com/dracor-org/gerdracor,,6838
80,81,Die Soldaten,Lenz,1751,Aufklaerung,,drama,1776,lenz-die-soldaten.xml,https://github.com/dracor-org/gerdracor,,18125
81,82,Die Kindermörderin,Wagner,1747,Aufklaerung,Tragedy,drama,1776,wagner-die-kindermoerderin.xml,https://github.com/dracor-org/gerdracor,,26069
82,83,Sturm und Drang,Klinger,1752,Aufklaerung,,drama,1777,klinger-sturm-und-drang.xml,https://github.com/dracor-org/gerdracor,,21177
83,84,"Odoardo Galotti, Vater der Emilia",Bodmer,1698,Aufklaerung,,drama,1778,bodmer-odoardo-galotti-vater-der-emilia.xml,https://github.com/dracor-org/gerdracor,,5865
84,85,Das Jahrmarktsfest zu Plundersweilern,Goethe,1749,Aufklaerung,Comedy,drama,1778,goethe-das-jahrmarktsfest-zu-plundersweilern.xml,https://github.com/dracor-org/gerdracor,,5192
85,86,Der Triumph der Empfindsamkeit,Goethe,1749,Aufklaerung,,drama,1778,goethe-der-triumph-der-empfindsamkeit.xml,https://github.com/dracor-org/gerdracor,,13614
86,87,Proserpina,Goethe,1749,Aufklaerung,,drama,1778,goethe-proserpina.xml,https://github.com/dracor-org/gerdracor,,1440
87,88,Fausts Leben dramatisiert,Maler Müller,1749,Aufklaerung,,drama,1778,maler-mueller-fausts-leben-dramatisiert.xml,https://github.com/dracor-org/gerdracor,,27866
88,89,Hanswurst von Salzburg mit dem hölzernen Gat,Schink,1755,Aufklaerung,,drama,1778,schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat.xml,https://github.com/dracor-org/gerdracor,,17787
89,90,Voltaire am Abend seiner Apotheose,Wagner,1747,Aufklaerung,,drama,1778,wagner-voltaire-am-abend-seiner-apotheose.xml,https://github.com/dracor-org/gerdracor,,5088
90,91,Ino,Brandes,1735,Aufklaerung,,drama,1779,brandes-ino.xml,https://github.com/dracor-org/gerdracor,,3140
91,92,Der deutsche Hausvater oder die Familie,Gemmingen-Hornberg,1755,Aufklaerung,,drama,1779,gemmingen-hornberg-der-deutsche-hausvater.xml,https://github.com/dracor-org/gerdracor,,22864
92,93,Nathan der Weise,Lessing,1729,Aufklaerung,,drama,1779,lessing-nathan-der-weise.xml,https://github.com/dracor-org/gerdracor,,36264
93,94,Prinz Seiden-Wurm der Reformator oder die Kron-Kompetenten,Klinger,1752,Aufklaerung,,drama,1780,klinger-prinz-seiden-wurm-der-reformator.xml,https://github.com/dracor-org/gerdracor,,16170
94,95,Agnes Bernauerin,Törring,1753,Aufklaerung,Tragedy,drama,1780,toerring-agnes-bernauerin.xml,https://github.com/dracor-org/gerdracor,,18325
95,96,Der Rauchfangkehrer oder Die unentbehrlichen Verräther ihrer Herrschaften aus Eigennutz,Auenbrugger,1784,Kunstepoche,Comedy,drama,1781,auenbrugger-der-rauchfangkehrer.xml,https://github.com/dracor-org/gerdracor,,18860
96,97,Belmont und Constanze oder Die Entführung aus dem Serail,Bretzner,1748,Aufklaerung,,drama,1781,bretzner-belmont-und-constanze.xml,https://github.com/dracor-org/gerdracor,,10150
97,98,Golo und Genovefa,Maler Müller,1749,Aufklaerung,,drama,1781,maler-mueller-golo-und-genovefa.xml,https://github.com/dracor-org/gerdracor,,54401
98,99,Blunt oder der Gast,Moritz,1756,Aufklaerung,,drama,1781,moritz-blunt-oder-der-gast.xml,https://github.com/dracor-org/gerdracor,,7297
99,100,Die Räuber,Schiller,1759,Aufklaerung,,drama,1781,schiller-die-raeuber.xml,https://github.com/dracor-org/gerdracor,,45899
100,101,Die Verschwörung des Fiesco zu Genua,Schiller,1759,Aufklaerung,Tragedy,drama,1782,schiller-die-verschwoerung-des-fiesco-zu-genua.xml,https://github.com/dracor-org/gerdracor,,35413
101,102,Der neue Doktor Faust,Schink,1755,Aufklaerung,Comedy,drama,1782,schink-der-neue-doktor-faust.xml,https://github.com/dracor-org/gerdracor,,6368
102,103,Die Entführung aus dem Serail,Stephanie,1741,Aufklaerung,,drama,1782,stephanie-die-entfuehrung-aus-dem-serail.xml,https://github.com/dracor-org/gerdracor,,11357
103,104,Die beiden Billets,Heyne,1751,Aufklaerung,Comedy,drama,1783,heyne-die-beiden-billets.xml,https://github.com/dracor-org/gerdracor,,6861
104,105,Verbrechen aus Ehrsucht,Iffland,1759,Aufklaerung,,drama,1784,iffland-verbrechen-aus-ehrsucht.xml,https://github.com/dracor-org/gerdracor,,25174
105,106,Kabale und Liebe,Schiller,1759,Aufklaerung,Tragedy,drama,1784,schiller-kabale-und-liebe.xml,https://github.com/dracor-org/gerdracor,,35081
106,107,Die Überschwemmung,Schouwärt,1757,Aufklaerung,,drama,1784,schouwaert-die-ueberschwemmung.xml,https://github.com/dracor-org/gerdracor,,22566
107,108,Der Vetter in Lissabon,Schröder,1744,Aufklaerung,,drama,1784,schroeder-der-vetter-in-lissabon.xml,https://github.com/dracor-org/gerdracor,,15187
108,109,Die Jäger,Iffland,1759,Aufklaerung,,drama,1785,iffland-die-jaeger.xml,https://github.com/dracor-org/gerdracor,,32206
109,110,Der Schauspieldirektor,Stephanie,1741,Aufklaerung,,drama,1786,stephanie-der-schauspieldirektor.xml,https://github.com/dracor-org/gerdracor,,8931
110,111,Doktor und Apotheker,Stephanie,1741,Aufklaerung,,drama,1786,stephanie-doktor-und-apotheker.xml,https://github.com/dracor-org/gerdracor,,22681
111,112,Iphigenie auf Tauris,Goethe,1749,Aufklaerung,,drama,1787,goethe-iphigenie-auf-tauris.xml,https://github.com/dracor-org/gerdracor,,16689
112,113,"Don Carlos, Infant von Spanien",Schiller,1759,Aufklaerung,,drama,1787,schiller-don-carlos-infant-von-spanien.xml,https://github.com/dracor-org/gerdracor,,50573
113,114,Die Liebe im Narrenhause,Stephanie,1741,Aufklaerung,,drama,1787,stephanie-die-liebe-im-narrenhause.xml,https://github.com/dracor-org/gerdracor,,17511
114,115,Die neue Messaline,Büschel,1758,Aufklaerung,,drama,1788,bueschel-die-neue-messaline.xml,https://github.com/dracor-org/gerdracor,,4720
115,116,Egmont,Goethe,1749,Aufklaerung,Tragedy,drama,1788,goethe-egmont.xml,https://github.com/dracor-org/gerdracor,,29085
116,117,Menschenhaß und Reue,Kotzebue,1761,Aufklaerung,,drama,1788,kotzebue-menschenhass-und-reue.xml,https://github.com/dracor-org/gerdracor,,28224
117,118,Die Indianer in England,Kotzebue,1761,Aufklaerung,Comedy,drama,1789,kotzebue-die-indianer-in-england.xml,https://github.com/dracor-org/gerdracor,,27103
118,119,Virginia oder Das abgeschaffte Decemvirat,Ayrenhoff,1733,Aufklaerung,Tragedy,drama,1790,ayrenhoff-virginia.xml,https://github.com/dracor-org/gerdracor,,19157
119,120,Torquato Tasso,Goethe,1749,Aufklaerung,,drama,1790,goethe-torquato-tasso.xml,https://github.com/dracor-org/gerdracor,,27729
120,121,Figaro in Deutschland,Iffland,1759,Aufklaerung,Comedy,drama,1790,iffland-figaro-in-deutschland.xml,https://github.com/dracor-org/gerdracor,,37217
121,122,Der Großkophta,Goethe,1749,Aufklaerung,Comedy,drama,1791,goethe-der-grosskophta.xml,https://github.com/dracor-org/gerdracor,,26882
122,123,Der Stammbaum,Heyne,1751,Aufklaerung,Comedy,drama,1791,heyne-der-stammbaum.xml,https://github.com/dracor-org/gerdracor,,9058
123,124,"Sultan Wampum, oder: die Wünsche",Kotzebue,1761,Aufklaerung,Comedy,drama,1791,kotzebue-sultan-wampum.xml,https://github.com/dracor-org/gerdracor,,15443
124,125,Die Zauberflöte,Schikaneder,1751,Aufklaerung,,drama,1791,schikaneder-die-zauberfloete.xml,https://github.com/dracor-org/gerdracor,,15192
125,126,Der Bürgergeneral,Goethe,1749,Aufklaerung,Comedy,drama,1793,goethe-der-buergergeneral.xml,https://github.com/dracor-org/gerdracor,,10577
126,127,"Die Spanier in Peru, oder: Rollas Tod",Kotzebue,1761,Aufklaerung,Tragedy,drama,1794,kotzebue-die-spanier-in-peru.xml,https://github.com/dracor-org/gerdracor,,27239
127,128,"Graf Benjowsky, oder: die Verschwörung auf Kamtschatka",Kotzebue,1761,Aufklaerung,,drama,1794,kotzebue-graf-benjowsky.xml,https://github.com/dracor-org/gerdracor,,30799
128,129,Abellino,Zschokke,1771,Kunstepoche,,drama,1795,zschokke-abellino.xml,https://github.com/dracor-org/gerdracor,,33622
129,130,Der Spieler,Iffland,1759,Aufklaerung,,drama,1796,iffland-der-spieler.xml,https://github.com/dracor-org/gerdracor,,29383
130,131,Der Dorfbarbier,Weidmann,1744,Aufklaerung,,drama,1796,weidmann-der-dorfbarbier.xml,https://github.com/dracor-org/gerdracor,,7162
131,132,Üble Laune,Kotzebue,1761,Aufklaerung,,drama,1797,kotzebue-ueble-laune.xml,https://github.com/dracor-org/gerdracor,,26391
132,133,Doktor Faust,Soden,1754,Aufklaerung,,drama,1797,soden-doktor-faust.xml,https://github.com/dracor-org/gerdracor,,26307
133,134,Der gestiefelte Kater,Tieck,1773,Kunstepoche,,drama,1797,tieck-der-gestiefelte-kater.xml,https://github.com/dracor-org/gerdracor,,21639
134,135,Die Theegesellschaft,Tieck,1773,Kunstepoche,Comedy,drama,1797,tieck-die-theegesellschaft.xml,https://github.com/dracor-org/gerdracor,,10612
135,136,Karl von Berneck,Tieck,1773,Kunstepoche,Tragedy,drama,1797,tieck-karl-von-berneck.xml,https://github.com/dracor-org/gerdracor,,26829
136,137,Ritter Blaubart,Tieck,1773,Kunstepoche,,drama,1797,tieck-ritter-blaubart.xml,https://github.com/dracor-org/gerdracor,,24145
137,138,Die Geisterinsel,Gotter,1746,Aufklaerung,,drama,1798,gotter-die-geisterinsel.xml,https://github.com/dracor-org/gerdracor,,15729
138,139,Wallensteins Lager,Schiller,1759,Aufklaerung,,drama,1798,schiller-wallensteins-lager.xml,https://github.com/dracor-org/gerdracor,,10104
139,140,Die Teufelsmühle am Wienerberg,Hensler,1759,Aufklaerung,,drama,1799,hensler-die-teufelsmuehle-am-wienerberg.xml,https://github.com/dracor-org/gerdracor,,18433
140,141,"Der Hyperboreische Esel, oder Die heutige Bildung",Kotzebue,1761,Aufklaerung,Comedy,drama,1799,kotzebue-der-hyperboreische-esel.xml,https://github.com/dracor-org/gerdracor,,8393
141,142,Die Piccolomini,Schiller,1759,Aufklaerung,,drama,1799,schiller-die-piccolomini.xml,https://github.com/dracor-org/gerdracor,,24024
142,143,Wallensteins Tod,Schiller,1759,Aufklaerung,Tragedy,drama,1799,schiller-wallensteins-tod.xml,https://github.com/dracor-org/gerdracor,,36072
143,144,Prinz Zerbino oder die Reise nach dem guten Geschmack,Tieck,1773,Kunstepoche,Comedy,drama,1799,tieck-prinz-zerbino.xml,https://github.com/dracor-org/gerdracor,,65251
144,145,Das Bauerngut,Treitschke,1776,Kunstepoche,Comedy,drama,1799,treitschke-das-bauerngut.xml,https://github.com/dracor-org/gerdracor,,9252
145,146,Der Pudelhund,Eckartshausen,1752,Aufklaerung,Comedy,drama,1800,eckartshausen-der-pudelhund.xml,https://github.com/dracor-org/gerdracor,,9620
146,147,Maria Stuart,Schiller,1759,Aufklaerung,Tragedy,drama,1800,schiller-maria-stuart.xml,https://github.com/dracor-org/gerdracor,,34304
147,148,Die verkehrte Welt,Tieck,1773,Kunstepoche,,drama,1800,tieck-die-verkehrte-welt.xml,https://github.com/dracor-org/gerdracor,,26874
148,149,Leben und Tod der heiligen Genoveva,Tieck,1773,Kunstepoche,Tragedy,drama,1800,tieck-leben-und-tod-der-heiligen-genoveva.xml,https://github.com/dracor-org/gerdracor,,50923
149,150,"Die Jubelfeier der Hölle, oder Faust der jüngere",Benkowitz,1764,Aufklaerung,,drama,1801,benkowitz-die-jubelfeier-der-hoelle.xml,https://github.com/dracor-org/gerdracor,,31550
150,151,"Der Wirrwarr, oder der Muthwillige",Kotzebue,1761,Aufklaerung,Comedy,drama,1801,kotzebue-der-wirrwarr.xml,https://github.com/dracor-org/gerdracor,,22719
151,152,Die beiden Klingsberg,Kotzebue,1761,Aufklaerung,Comedy,drama,1801,kotzebue-die-beiden-klingsberg.xml,https://github.com/dracor-org/gerdracor,,23942
152,153,Die Jungfrau von Orleans,Schiller,1759,Aufklaerung,Tragedy,drama,1801,schiller-die-jungfrau-von-orleans.xml,https://github.com/dracor-org/gerdracor,,32402
153,154,Coriolan,Collin,1771,Kunstepoche,Tragedy,drama,1802,collin-coriolan.xml,https://github.com/dracor-org/gerdracor,,23699
154,155,Das Erbtheil des Vaters,Iffland,1759,Aufklaerung,,drama,1802,iffland-das-erbtheil-des-vaters.xml,https://github.com/dracor-org/gerdracor,,28865
155,156,Die vierbeinigten Philosophen,Kannengießer,1802,Kunstepoche,,drama,1802,kannengiesser-die-vierbeinigten-philosophen.xml,https://github.com/dracor-org/gerdracor,,3298
156,157,Die deutschen Kleinstädter,Kotzebue,1761,Aufklaerung,Comedy,drama,1802,kotzebue-die-deutschen-kleinstaedter.xml,https://github.com/dracor-org/gerdracor,,21479
157,158,Alarcos,Schlegel,1719,Aufklaerung,Tragedy,drama,1802,schlegel-alarcos.xml,https://github.com/dracor-org/gerdracor,,11572
158,159,Jon,Schlegel,1719,Aufklaerung,,drama,1802,schlegel-jon.xml,https://github.com/dracor-org/gerdracor,,18654
159,160,Ponce de Leon,Brentano,1778,Kunstepoche,Comedy,drama,1803,brentano-ponce-de-leon.xml,https://github.com/dracor-org/gerdracor,,44374
160,161,Die natürliche Tochter,Goethe,1749,Aufklaerung,Tragedy,drama,1803,goethe-die-natuerliche-tochter.xml,https://github.com/dracor-org/gerdracor,,23247
161,162,Die Familie Schroffenstein,Kleist,1777,Kunstepoche,Tragedy,drama,1803,kleist-die-familie-schroffenstein.xml,https://github.com/dracor-org/gerdracor,,27243
162,163,Pagenstreiche,Kotzebue,1761,Aufklaerung,Comedy,drama,1803,kotzebue-pagenstreiche.xml,https://github.com/dracor-org/gerdracor,,26458
163,164,Die Braut von Messina oder Die feindlichen Brüder,Schiller,1759,Aufklaerung,Tragedy,drama,1803,schiller-die-braut-von-messina.xml,https://github.com/dracor-org/gerdracor,,26184
164,165,Wilhelm Tell,Schiller,1759,Aufklaerung,,drama,1804,schiller-wilhelm-tell.xml,https://github.com/dracor-org/gerdracor,,31494
165,166,Magie und Schicksal,Günderode,1780,Kunstepoche,,drama,1805,guenderode-magie-und-schicksal.xml,https://github.com/dracor-org/gerdracor,,9737
166,167,Nikator,Günderode,1780,Kunstepoche,,drama,1805,guenderode-nikator.xml,https://github.com/dracor-org/gerdracor,,4500
167,168,Udohla,Günderode,1780,Kunstepoche,,drama,1805,guenderode-udohla.xml,https://github.com/dracor-org/gerdracor,,6252
168,169,"Mädchenfreundschaft, oder der türkische Gesandte",Kotzebue,1761,Aufklaerung,Comedy,drama,1805,kotzebue-maedchenfreundschaft.xml,https://github.com/dracor-org/gerdracor,,5269
169,170,Fidelio,Sonnleithner,1766,Aufklaerung,,drama,1805,sonnleithner-fidelio.xml,https://github.com/dracor-org/gerdracor,,9935
170,171,Amphitryon,Kleist,1777,Kunstepoche,Comedy,drama,1807,kleist-amphitryon.xml,https://github.com/dracor-org/gerdracor,,20857
171,172,Der vollendete Faust oder Romanien in Jauer,Baggesen,1764,Aufklaerung,Comedy,drama,1808,baggesen-der-vollendete-faust.xml,https://github.com/dracor-org/gerdracor,,57327
172,173,"Sigurd, der Schlangentödter",Fouqué,1777,Kunstepoche,,drama,1808,fouque-sigurd-der-schlangentoedter.xml,https://github.com/dracor-org/gerdracor,,32896
173,174,Faust,Goethe,1749,Aufklaerung,Tragedy,drama,1808,goethe-faust-eine-tragoedie.xml,https://github.com/dracor-org/gerdracor,,35378
174,175,Der zerbrochne Krug,Kleist,1777,Kunstepoche,Comedy,drama,1808,kleist-der-zerbrochene-krug.xml,https://github.com/dracor-org/gerdracor,,19539
175,176,Die Hermannsschlacht,Kleist,1777,Kunstepoche,,drama,1808,kleist-die-hermannsschlacht.xml,https://github.com/dracor-org/gerdracor,,25607
176,177,Penthesilea,Kleist,1777,Kunstepoche,Comedy,drama,1808,kleist-penthesilea.xml,https://github.com/dracor-org/gerdracor,,28314
177,178,Miltiades,Seume,1763,Aufklaerung,Tragedy,drama,1808,seume-miltiades.xml,https://github.com/dracor-org/gerdracor,,16141
178,179,Der vierundzwanzigste Februar,Werner,1768,Aufklaerung,Tragedy,drama,1809,werner-der-vierundzwanzigste-februar.xml,https://github.com/dracor-org/gerdracor,,12079
179,180,Aslauga,Fouqué,1777,Kunstepoche,,drama,1810,fouque-aslauga.xml,https://github.com/dracor-org/gerdracor,,18922
180,181,Sigurds Rache,Fouqué,1777,Kunstepoche,,drama,1810,fouque-sigurds-rache.xml,https://github.com/dracor-org/gerdracor,,25646
181,182,Das Käthchen von Heilbronn oder die Feuerprobe,Kleist,1777,Kunstepoche,,drama,1810,kleist-das-kaethchen-von-heilbronn.xml,https://github.com/dracor-org/gerdracor,,30089
182,183,Prinz Friedrich von Homburg,Kleist,1777,Kunstepoche,,drama,1810,kleist-prinz-friedrich-von-homburg.xml,https://github.com/dracor-org/gerdracor,,21374
183,184,Das Loch oder Das wiedergefundene Paradies,Arnim,1781,Kunstepoche,,drama,1811,arnim-das-loch.xml,https://github.com/dracor-org/gerdracor,,7505
184,185,Halle,Arnim,1782,Kunstepoche,,drama,1811,arnim-halle.xml,https://github.com/dracor-org/gerdracor,,51577
185,186,Jerusalem,Arnim,1783,Kunstepoche,,drama,1811,arnim-jerusalem.xml,https://github.com/dracor-org/gerdracor,,31655
186,187,"Johann, Herzog von Finnland",Weißenthurn,1772,Kunstepoche,,drama,1811,weissenthurn-johann-herzog-von-finnland.xml,https://github.com/dracor-org/gerdracor,,24631
187,188,Die Wette,Goethe,1749,Aufklaerung,Comedy,drama,1812,goethe-die-wette.xml,https://github.com/dracor-org/gerdracor,,4173
188,189,Faust. Ein Trauerspiel in fünf Acten,Klingemann,1777,Kunstepoche,Tragedy,drama,1812,klingemann-faust.xml,https://github.com/dracor-org/gerdracor,,23190
189,190,Die Braut,Körner,1791,Kunstepoche,Comedy,drama,1812,koerner-die-braut.xml,https://github.com/dracor-org/gerdracor,,5854
190,191,Zriny,Körner,1791,Kunstepoche,Tragedy,drama,1812,koerner-zriny.xml,https://github.com/dracor-org/gerdracor,,23530
191,192,Der neun und zwanzigste Februar,Müllner,1774,Kunstepoche,Tragedy,drama,1812,muellner-der-neun-und-zwanzigste-februar.xml,https://github.com/dracor-org/gerdracor,,9826
192,193,Die Dorfschule,Solbrig,1774,Kunstepoche,Comedy,drama,1812,solbrig-die-dorfschule.xml,https://github.com/dracor-org/gerdracor,,4312
193,194,Die Bürger in Wien,Bäuerle,1786,Kunstepoche,Comedy,drama,1813,baeuerle-die-buerger-in-wien.xml,https://github.com/dracor-org/gerdracor,,18333
194,195,Orpheus und Euridice oder So geht es im Olymp zu!,Meisl,1775,Kunstepoche,,drama,1813,meisl-orpheus-und-euridice.xml,https://github.com/dracor-org/gerdracor,,15594
195,196,Die Schuld,Müllner,1774,Kunstepoche,Tragedy,drama,1813,muellner-die-schuld.xml,https://github.com/dracor-org/gerdracor,,18826
196,197,Unser Verkehr,Sessa,1786,Kunstepoche,Comedy,drama,1813,sessa-unser-verkehr.xml,https://github.com/dracor-org/gerdracor,,9480
197,198,Welche ist die Braut!,Weißenthurn,1772,Kunstepoche,Comedy,drama,1813,weissenthurn-welche-ist-die-braut.xml,https://github.com/dracor-org/gerdracor,,27587
198,199,Die Gründung Prags,Brentano,1778,Kunstepoche,,drama,1814,brentano-die-gruendung-prags.xml,https://github.com/dracor-org/gerdracor,,85457
199,200,Der Schutzgeist,Kotzebue,1761,Aufklaerung,,drama,1814,kotzebue-der-schutzgeist.xml,https://github.com/dracor-org/gerdracor,,28323
200,201,Des Epimenides Erwachen,Goethe,1749,Aufklaerung,,drama,1815,goethe-des-epimenides-erwachen.xml,https://github.com/dracor-org/gerdracor,,7724
201,202,Faust,Bernard,1781,Kunstepoche,,drama,1816,bernard-faust.xml,https://github.com/dracor-org/gerdracor,,12000
202,203,Der erste May oder der reiche Poet,Reil,1773,Kunstepoche,,drama,1816,reil-der-erste-may.xml,https://github.com/dracor-org/gerdracor,,7047
203,204,Doktor Faust's Mantel,Bäuerle,1786,Kunstepoche,,drama,1817,baeuerle-doktor-fausts-mantel.xml,https://github.com/dracor-org/gerdracor,,20446
204,205,Die Ahnfrau,Grillparzer,1791,Kunstepoche,Tragedy,drama,1817,grillparzer-die-ahnfrau.xml,https://github.com/dracor-org/gerdracor,,21503
205,206,Der Freimaurer,Kotzebue,1761,Aufklaerung,Comedy,drama,1817,kotzebue-der-freimaurer.xml,https://github.com/dracor-org/gerdracor,,5351
206,207,König Yngurd,Müllner,1774,Kunstepoche,Tragedy,drama,1817,muellner-koenig-yngurd.xml,https://github.com/dracor-org/gerdracor,,34232
207,208,Das Manuscript,Weißenthurn,1772,Kunstepoche,Comedy,drama,1817,weissenthurn-das-manuscript.xml,https://github.com/dracor-org/gerdracor,,24536
208,209,Der Schicksalsstrumpf,Castelli,1781,Kunstepoche,Comedy,drama,1818,castelli-jeitteles-der-schicksalsstrumpf.xml,https://github.com/dracor-org/gerdracor,,15263
209,210,Sappho,Grillparzer,1791,Kunstepoche,Tragedy,drama,1818,grillparzer-sappho.xml,https://github.com/dracor-org/gerdracor,,19170
210,211,"Der lustige Fritz oder Schlafe, Träume, stehe auf, kleide dich an und bessre dich!",Meisl,1775,Kunstepoche,,drama,1818,meisl-der-lustige-fritz.xml,https://github.com/dracor-org/gerdracor,,16382
211,212,Ernst Herzog von Schwaben,Uhland,1787,Kunstepoche,Tragedy,drama,1818,uhland-ernst-herzog-von-schwaben.xml,https://github.com/dracor-org/gerdracor,,15706
212,213,Der Ahnherr,d'Elpons,1785,Kunstepoche,Comedy,drama,1819,delpons-der-ahnherr.xml,https://github.com/dracor-org/gerdracor,,3698
213,214,Die Freistatt,Houwald,1778,Kunstepoche,Comedy,drama,1819,houwald-die-freistatt.xml,https://github.com/dracor-org/gerdracor,,5419
214,215,Eumenides Düster,Richter,1797,Kunstepoche,Tragedy,drama,1819,richter-eumenides-duester.xml,https://github.com/dracor-org/gerdracor,,6151
